order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
7928,2013-10-22 16:54:01.000,7899,1,1,49.99,19.49
7929,2013-10-22 18:02:15.000,7900,1,1,49.99,19.49
7930,2013-10-22 18:14:04.000,7901,1,1,49.99,19.49
7931,2013-10-22 19:04:56.000,7902,2,1,59.99,22.49
7932,2013-10-22 19:47:08.000,7903,1,1,49.99,19.49
7933,2013-10-22 19:55:02.000,7904,1,1,49.99,19.49
7934,2013-10-22 21:04:13.000,7905,1,1,49.99,19.49
7935,2013-10-22 23:29:45.000,7906,1,1,49.99,19.49
7936,2013-10-22 23:37:23.000,7907,2,1,59.99,22.49
7937,2013-10-23 00:37:28.000,7908,1,1,49.99,19.49
7938,2013-10-23 01:13:05.000,7909,1,1,49.99,19.49
7939,2013-10-23 04:48:28.000,7910,1,1,49.99,19.49
7940,2013-10-23 06:56:33.000,7911,1,1,49.99,19.49
7941,2013-10-23 09:14:52.000,7912,1,1,49.99,19.49
7942,2013-10-23 10:25:49.000,7913,2,1,59.99,22.49
7943,2013-10-23 11:10:26.000,7914,1,1,49.99,19.49
7944,2013-10-23 11:18:18.000,7915,1,1,49.99,19.49
7945,2013-10-23 11:20:43.000,7916,1,1,49.99,19.49
7946,2013-10-23 12:45:05.000,7917,1,1,49.99,19.49
7947,2013-10-23 13:35:15.000,7918,1,1,49.99,19.49
7948,2013-10-23 14:12:40.000,7919,1,1,49.99,19.49
7949,2013-10-23 14:31:12.000,7920,1,1,49.99,19.49
7950,2013-10-23 14:36:11.000,7921,2,1,59.99,22.49
7951,2013-10-23 14:41:10.000,7922,1,1,49.99,19.49
7952,2013-10-23 14:52:59.000,7923,1,1,49.99,19.49
7953,2013-10-23 15:02:26.000,7924,1,1,49.99,19.49
7954,2013-10-23 15:45:00.000,7925,1,1,49.99,19.49
7955,2013-10-23 16:29:15.000,7926,1,1,49.99,19.49
7956,2013-10-23 17:11:33.000,7927,2,1,59.99,22.49
7957,2013-10-23 17:47:43.000,7928,1,1,49.99,19.49
7958,2013-10-23 18:20:33.000,7929,2,1,59.99,22.49
7959,2013-10-23 18:46:23.000,7930,2,1,59.99,22.49
7960,2013-10-23 19:02:38.000,7931,1,1,49.99,19.49
7961,2013-10-23 21:46:15.000,7932,1,1,49.99,19.49
7962,2013-10-23 22:50:24.000,7933,1,1,49.99,19.49
7963,2013-10-23 23:09:35.000,7934,1,1,49.99,19.49
7964,2013-10-24 00:01:20.000,7935,1,1,49.99,19.49
7965,2013-10-24 02:43:25.000,7936,1,1,49.99,19.49
7966,2013-10-24 03:42:57.000,7937,1,1,49.99,19.49
7967,2013-10-24 04:07:05.000,7938,1,1,49.99,19.49
7968,2013-10-24 06:25:04.000,7939,2,1,59.99,22.49
7969,2013-10-24 08:55:06.000,7940,1,1,49.99,19.49
7970,2013-10-24 09:24:56.000,7941,1,1,49.99,19.49
7971,2013-10-24 11:03:23.000,7942,1,1,49.99,19.49
7972,2013-10-24 11:51:17.000,7943,1,1,49.99,19.49
7973,2013-10-24 12:08:02.000,7944,1,1,49.99,19.49
7974,2013-10-24 12:21:18.000,7945,1,1,49.99,19.49
7975,2013-10-24 12:29:21.000,7946,1,1,49.99,19.49
7976,2013-10-24 12:38:02.000,7947,1,1,49.99,19.49
7977,2013-10-24 13:05:39.000,7948,1,1,49.99,19.49
7978,2013-10-24 13:35:10.000,7949,1,1,49.99,19.49
7979,2013-10-24 14:11:44.000,7950,1,1,49.99,19.49
7980,2013-10-24 14:17:30.000,7951,2,1,59.99,22.49
7981,2013-10-24 14:20:19.000,7952,1,1,49.99,19.49
7982,2013-10-24 14:38:27.000,7953,1,1,49.99,19.49
7983,2013-10-24 14:38:27.000,7953,2,0,59.99,22.49
7984,2013-10-24 15:38:43.000,7954,1,1,49.99,19.49
7985,2013-10-24 16:26:54.000,7955,1,1,49.99,19.49
7986,2013-10-24 16:54:50.000,7956,1,1,49.99,19.49
7987,2013-10-24 17:24:13.000,7957,1,1,49.99,19.49
7988,2013-10-24 17:40:34.000,7958,1,1,49.99,19.49
7989,2013-10-24 18:51:51.000,7959,1,1,49.99,19.49
7990,2013-10-24 19:12:44.000,7960,1,1,49.99,19.49
7991,2013-10-24 19:23:27.000,7961,1,1,49.99,19.49
7992,2013-10-24 20:05:16.000,7962,1,1,49.99,19.49
7993,2013-10-24 20:21:30.000,7963,1,1,49.99,19.49
7994,2013-10-24 20:57:48.000,7964,2,1,59.99,22.49
7995,2013-10-24 21:02:10.000,7965,1,1,49.99,19.49
7996,2013-10-24 22:39:40.000,7966,1,1,49.99,19.49
7997,2013-10-24 23:29:03.000,7967,1,1,49.99,19.49
7998,2013-10-25 00:37:33.000,7968,1,1,49.99,19.49
7999,2013-10-25 03:30:45.000,7969,1,1,49.99,19.49
8000,2013-10-25 06:16:08.000,7970,1,1,49.99,19.49
8001,2013-10-25 09:10:20.000,7971,2,1,59.99,22.49
8002,2013-10-25 09:16:23.000,7972,1,1,49.99,19.49
8003,2013-10-25 09:32:02.000,7973,1,1,49.99,19.49
8004,2013-10-25 09:43:49.000,7974,1,1,49.99,19.49
8005,2013-10-25 09:57:30.000,7975,1,1,49.99,19.49
8006,2013-10-25 11:00:15.000,7976,1,1,49.99,19.49
8007,2013-10-25 12:14:40.000,7977,2,1,59.99,22.49
8008,2013-10-25 13:43:21.000,7978,1,1,49.99,19.49
8009,2013-10-25 14:29:29.000,7979,1,1,49.99,19.49
8010,2013-10-25 14:50:36.000,7980,1,1,49.99,19.49
8011,2013-10-25 14:50:45.000,7981,2,1,59.99,22.49
8012,2013-10-25 16:37:46.000,7982,1,1,49.99,19.49
8013,2013-10-25 17:07:47.000,7983,1,1,49.99,19.49
8014,2013-10-25 18:54:43.000,7984,1,1,49.99,19.49
8015,2013-10-25 20:28:04.000,7985,1,1,49.99,19.49
8016,2013-10-25 21:51:54.000,7986,1,1,49.99,19.49
8017,2013-10-26 00:28:09.000,7987,1,1,49.99,19.49
8018,2013-10-26 01:47:21.000,7988,1,1,49.99,19.49
8019,2013-10-26 05:08:51.000,7989,1,1,49.99,19.49
8020,2013-10-26 11:10:42.000,7990,1,1,49.99,19.49
8021,2013-10-26 14:52:44.000,7991,1,1,49.99,19.49
8022,2013-10-26 15:51:07.000,7992,1,1,49.99,19.49
8023,2013-10-26 16:05:17.000,7993,1,1,49.99,19.49
8024,2013-10-26 23:04:12.000,7994,1,1,49.99,19.49
8025,2013-10-26 23:08:22.000,7995,1,1,49.99,19.49
8026,2013-10-26 23:21:00.000,7996,1,1,49.99,19.49
8027,2013-10-27 04:05:52.000,7997,1,1,49.99,19.49
8028,2013-10-27 04:18:30.000,7998,1,1,49.99,19.49
8029,2013-10-27 08:46:40.000,7999,1,1,49.99,19.49
8030,2013-10-27 14:33:56.000,8000,1,1,49.99,19.49
8031,2013-10-27 15:42:23.000,8001,1,1,49.99,19.49
8032,2013-10-27 19:03:05.000,8002,1,1,49.99,19.49
8033,2013-10-27 19:10:26.000,8003,1,1,49.99,19.49
8034,2013-10-27 22:35:33.000,8004,1,1,49.99,19.49
8035,2013-10-27 23:06:40.000,8005,1,1,49.99,19.49
8036,2013-10-28 00:29:39.000,8006,2,1,59.99,22.49
8037,2013-10-28 00:34:49.000,8007,2,1,59.99,22.49
8038,2013-10-28 03:05:11.000,8008,1,1,49.99,19.49
8039,2013-10-28 03:13:05.000,8009,1,1,49.99,19.49
8040,2013-10-28 03:18:05.000,8010,1,1,49.99,19.49
8041,2013-10-28 04:24:04.000,8011,1,1,49.99,19.49
8042,2013-10-28 04:33:12.000,8012,1,1,49.99,19.49
8043,2013-10-28 06:07:05.000,8013,1,1,49.99,19.49
8044,2013-10-28 09:11:28.000,8014,1,1,49.99,19.49
8045,2013-10-28 09:12:33.000,8015,1,1,49.99,19.49
8046,2013-10-28 09:42:09.000,8016,1,1,49.99,19.49
8047,2013-10-28 10:05:40.000,8017,1,1,49.99,19.49
8048,2013-10-28 10:39:16.000,8018,2,1,59.99,22.49
8049,2013-10-28 10:57:27.000,8019,1,1,49.99,19.49
8050,2013-10-28 12:07:14.000,8020,2,1,59.99,22.49
8051,2013-10-28 14:07:29.000,8021,1,1,49.99,19.49
8052,2013-10-28 14:38:35.000,8022,1,1,49.99,19.49
8053,2013-10-28 15:20:56.000,8023,1,1,49.99,19.49
8054,2013-10-28 15:33:11.000,8024,1,1,49.99,19.49
8055,2013-10-28 15:41:58.000,8025,1,1,49.99,19.49
8056,2013-10-28 15:54:00.000,8026,1,1,49.99,19.49
8057,2013-10-28 18:43:21.000,8027,1,1,49.99,19.49
8058,2013-10-28 21:20:44.000,8028,1,1,49.99,19.49
8059,2013-10-28 21:24:11.000,8029,1,1,49.99,19.49
8060,2013-10-28 21:49:54.000,8030,1,1,49.99,19.49
8061,2013-10-28 22:18:34.000,8031,1,1,49.99,19.49
8062,2013-10-29 01:40:07.000,8032,2,1,59.99,22.49
8063,2013-10-29 03:21:05.000,8033,1,1,49.99,19.49
8064,2013-10-29 03:45:52.000,8034,1,1,49.99,19.49
8065,2013-10-29 04:39:57.000,8035,1,1,49.99,19.49
8066,2013-10-29 05:08:48.000,8036,2,1,59.99,22.49
8067,2013-10-29 07:48:42.000,8037,1,1,49.99,19.49
8068,2013-10-29 08:40:07.000,8038,1,1,49.99,19.49
8069,2013-10-29 10:19:06.000,8039,1,1,49.99,19.49
8070,2013-10-29 10:45:32.000,8040,1,1,49.99,19.49
8071,2013-10-29 11:34:02.000,8041,1,1,49.99,19.49
8072,2013-10-29 11:39:38.000,8042,1,1,49.99,19.49
8073,2013-10-29 11:43:48.000,8043,1,1,49.99,19.49
8074,2013-10-29 11:52:02.000,8044,1,1,49.99,19.49
8075,2013-10-29 12:20:19.000,8045,1,1,49.99,19.49
8076,2013-10-29 12:55:18.000,8046,1,1,49.99,19.49
8077,2013-10-29 13:00:15.000,8047,1,1,49.99,19.49
8078,2013-10-29 13:33:26.000,8048,1,1,49.99,19.49
8079,2013-10-29 14:39:47.000,8049,2,1,59.99,22.49
8080,2013-10-29 14:43:42.000,8050,1,1,49.99,19.49
8081,2013-10-29 15:23:53.000,8051,1,1,49.99,19.49
8082,2013-10-29 17:11:33.000,8052,1,1,49.99,19.49
8083,2013-10-29 17:49:38.000,8053,1,1,49.99,19.49
8084,2013-10-29 17:59:55.000,8054,1,1,49.99,19.49
8085,2013-10-29 17:59:55.000,8054,2,0,59.99,22.49
8086,2013-10-29 18:05:40.000,8055,1,1,49.99,19.49
8087,2013-10-29 18:34:25.000,8056,1,1,49.99,19.49
8088,2013-10-29 19:01:51.000,8057,1,1,49.99,19.49
8089,2013-10-29 19:19:35.000,8058,2,1,59.99,22.49
8090,2013-10-29 21:07:31.000,8059,1,1,49.99,19.49
8091,2013-10-29 21:30:47.000,8060,1,1,49.99,19.49
8092,2013-10-29 22:39:35.000,8061,2,1,59.99,22.49
8093,2013-10-30 00:07:41.000,8062,2,1,59.99,22.49
8094,2013-10-30 06:22:23.000,8063,1,1,49.99,19.49
8095,2013-10-30 06:42:16.000,8064,1,1,49.99,19.49
8096,2013-10-30 07:22:22.000,8065,1,1,49.99,19.49
8097,2013-10-30 07:22:22.000,8065,2,0,59.99,22.49
8098,2013-10-30 07:23:31.000,8066,1,1,49.99,19.49
8099,2013-10-30 07:41:57.000,8067,1,1,49.99,19.49
8100,2013-10-30 08:07:06.000,8068,1,1,49.99,19.49
8101,2013-10-30 09:47:48.000,8069,1,1,49.99,19.49
8102,2013-10-30 10:56:00.000,8070,1,1,49.99,19.49
8103,2013-10-30 11:31:37.000,8071,1,1,49.99,19.49
8104,2013-10-30 11:44:19.000,8072,1,1,49.99,19.49
8105,2013-10-30 12:24:52.000,8073,1,1,49.99,19.49
8106,2013-10-30 12:40:45.000,8074,1,1,49.99,19.49
8107,2013-10-30 12:43:19.000,8075,2,1,59.99,22.49
8108,2013-10-30 13:10:35.000,8076,1,1,49.99,19.49
8109,2013-10-30 14:11:30.000,8077,1,1,49.99,19.49
8110,2013-10-30 14:11:37.000,8078,1,1,49.99,19.49
8111,2013-10-30 14:30:35.000,8079,1,1,49.99,19.49
8112,2013-10-30 15:07:57.000,8080,1,1,49.99,19.49
8113,2013-10-30 15:27:06.000,8081,1,1,49.99,19.49
8114,2013-10-30 16:30:45.000,8082,1,1,49.99,19.49
8115,2013-10-30 16:54:53.000,8083,1,1,49.99,19.49
8116,2013-10-30 18:00:24.000,8084,1,1,49.99,19.49
8117,2013-10-30 18:37:42.000,8085,1,1,49.99,19.49
8118,2013-10-30 18:37:43.000,8086,1,1,49.99,19.49
8119,2013-10-30 19:18:26.000,8087,1,1,49.99,19.49
8120,2013-10-30 19:45:50.000,8088,1,1,49.99,19.49
8121,2013-10-30 19:50:09.000,8089,1,1,49.99,19.49
8122,2013-10-30 20:40:50.000,8090,1,1,49.99,19.49
8123,2013-10-30 20:40:50.000,8090,2,0,59.99,22.49
8124,2013-10-30 20:56:08.000,8091,1,1,49.99,19.49
8125,2013-10-30 23:30:32.000,8092,1,1,49.99,19.49
8126,2013-10-30 23:57:47.000,8093,1,1,49.99,19.49
8127,2013-10-31 01:06:02.000,8094,1,1,49.99,19.49
8128,2013-10-31 01:06:02.000,8094,2,0,59.99,22.49
8129,2013-10-31 08:31:17.000,8095,1,1,49.99,19.49
8130,2013-10-31 08:41:06.000,8096,2,1,59.99,22.49
8131,2013-10-31 09:22:47.000,8097,1,1,49.99,19.49
8132,2013-10-31 10:42:15.000,8098,2,1,59.99,22.49
8133,2013-10-31 10:42:31.000,8099,2,1,59.99,22.49
8134,2013-10-31 11:04:19.000,8100,1,1,49.99,19.49
8135,2013-10-31 11:41:43.000,8101,2,1,59.99,22.49
8136,2013-10-31 11:53:59.000,8102,1,1,49.99,19.49
8137,2013-10-31 12:24:51.000,8103,1,1,49.99,19.49
8138,2013-10-31 13:12:12.000,8104,1,1,49.99,19.49
8139,2013-10-31 14:23:53.000,8105,1,1,49.99,19.49
8140,2013-10-31 15:43:39.000,8106,1,1,49.99,19.49
8141,2013-10-31 15:56:42.000,8107,1,1,49.99,19.49
8142,2013-10-31 15:56:48.000,8108,1,1,49.99,19.49
8143,2013-10-31 16:24:25.000,8109,1,1,49.99,19.49
8144,2013-10-31 16:24:25.000,8109,2,0,59.99,22.49
8145,2013-10-31 16:33:32.000,8110,1,1,49.99,19.49
8146,2013-10-31 16:33:32.000,8110,2,0,59.99,22.49
8147,2013-10-31 17:17:42.000,8111,1,1,49.99,19.49
8148,2013-10-31 17:20:11.000,8112,1,1,49.99,19.49
8149,2013-10-31 17:34:32.000,8113,1,1,49.99,19.49
8150,2013-10-31 18:03:49.000,8114,1,1,49.99,19.49
8151,2013-10-31 18:17:08.000,8115,1,1,49.99,19.49
8152,2013-10-31 18:18:22.000,8116,1,1,49.99,19.49
8153,2013-10-31 18:48:58.000,8117,1,1,49.99,19.49
8154,2013-10-31 18:51:53.000,8118,1,1,49.99,19.49
8155,2013-10-31 19:58:12.000,8119,1,1,49.99,19.49
8156,2013-10-31 19:59:34.000,8120,1,1,49.99,19.49
8157,2013-10-31 20:30:19.000,8121,1,1,49.99,19.49
8158,2013-10-31 20:31:49.000,8122,1,1,49.99,19.49
8159,2013-10-31 20:50:14.000,8123,2,1,59.99,22.49
8160,2013-10-31 21:03:51.000,8124,2,1,59.99,22.49
8161,2013-10-31 21:21:45.000,8125,2,1,59.99,22.49
8162,2013-11-01 00:22:36.000,8126,1,1,49.99,19.49
8163,2013-11-01 00:41:57.000,8127,1,1,49.99,19.49
8164,2013-11-01 03:01:03.000,8128,1,1,49.99,19.49
8165,2013-11-01 03:46:00.000,8129,2,1,59.99,22.49
8166,2013-11-01 09:20:21.000,8130,1,1,49.99,19.49
8167,2013-11-01 09:46:46.000,8131,1,1,49.99,19.49
8168,2013-11-01 10:43:25.000,8132,1,1,49.99,19.49
8169,2013-11-01 10:53:37.000,8133,1,1,49.99,19.49
8170,2013-11-01 11:28:27.000,8134,1,1,49.99,19.49
8171,2013-11-01 12:05:57.000,8135,1,1,49.99,19.49
8172,2013-11-01 12:21:58.000,8136,1,1,49.99,19.49
8173,2013-11-01 13:08:59.000,8137,1,1,49.99,19.49
8174,2013-11-01 13:21:39.000,8138,1,1,49.99,19.49
8175,2013-11-01 14:13:08.000,8139,1,1,49.99,19.49
8176,2013-11-01 14:26:10.000,8140,1,1,49.99,19.49
8177,2013-11-01 14:35:46.000,8141,1,1,49.99,19.49
8178,2013-11-01 15:12:44.000,8142,1,1,49.99,19.49
8179,2013-11-01 15:25:58.000,8143,1,1,49.99,19.49
8180,2013-11-01 16:22:41.000,8144,2,1,59.99,22.49
8181,2013-11-01 16:45:28.000,8145,2,1,59.99,22.49
8182,2013-11-01 17:38:20.000,8146,2,1,59.99,22.49
8183,2013-11-01 19:19:49.000,8147,2,1,59.99,22.49
8184,2013-11-01 19:21:04.000,8148,1,1,49.99,19.49
8185,2013-11-01 20:26:28.000,8149,1,1,49.99,19.49
8186,2013-11-01 22:09:51.000,8150,2,1,59.99,22.49
8187,2013-11-01 23:40:30.000,8151,1,1,49.99,19.49
8188,2013-11-01 23:47:13.000,8152,1,1,49.99,19.49
8189,2013-11-02 00:44:18.000,8153,1,1,49.99,19.49
8190,2013-11-02 01:54:46.000,8154,1,1,49.99,19.49
8191,2013-11-02 04:00:31.000,8155,1,1,49.99,19.49
8192,2013-11-02 06:56:16.000,8156,1,1,49.99,19.49
8193,2013-11-02 07:35:45.000,8157,1,1,49.99,19.49
8194,2013-11-02 10:45:47.000,8158,2,1,59.99,22.49
8195,2013-11-02 11:44:34.000,8159,1,1,49.99,19.49
8196,2013-11-02 14:01:36.000,8160,1,1,49.99,19.49
8197,2013-11-02 16:32:29.000,8161,1,1,49.99,19.49
8198,2013-11-02 16:46:44.000,8162,1,1,49.99,19.49
8199,2013-11-02 17:10:12.000,8163,1,1,49.99,19.49
8200,2013-11-02 21:37:37.000,8164,1,1,49.99,19.49
8201,2013-11-02 21:37:37.000,8164,2,0,59.99,22.49
8202,2013-11-02 22:54:26.000,8165,1,1,49.99,19.49
8203,2013-11-03 03:59:27.000,8166,1,1,49.99,19.49
8204,2013-11-03 08:16:05.000,8167,1,1,49.99,19.49
8205,2013-11-03 08:30:37.000,8168,1,1,49.99,19.49
8206,2013-11-03 09:56:57.000,8169,1,1,49.99,19.49
8207,2013-11-03 10:36:21.000,8170,1,1,49.99,19.49
8208,2013-11-03 12:07:40.000,8171,1,1,49.99,19.49
8209,2013-11-03 13:09:19.000,8172,2,1,59.99,22.49
8210,2013-11-03 15:31:32.000,8173,1,1,49.99,19.49
8211,2013-11-03 16:41:09.000,8174,1,1,49.99,19.49
8212,2013-11-03 17:28:24.000,8175,1,1,49.99,19.49
8213,2013-11-03 17:28:24.000,8175,2,0,59.99,22.49
8214,2013-11-03 17:50:54.000,8176,1,1,49.99,19.49
8215,2013-11-03 18:35:02.000,8177,1,1,49.99,19.49
8216,2013-11-03 20:47:51.000,8178,1,1,49.99,19.49
8217,2013-11-03 21:09:58.000,8179,1,1,49.99,19.49
8218,2013-11-04 00:05:17.000,8180,1,1,49.99,19.49
8219,2013-11-04 01:45:20.000,8181,1,1,49.99,19.49
8220,2013-11-04 04:00:24.000,8182,1,1,49.99,19.49
8221,2013-11-04 05:55:59.000,8183,1,1,49.99,19.49
8222,2013-11-04 07:47:00.000,8184,1,1,49.99,19.49
8223,2013-11-04 08:10:04.000,8185,1,1,49.99,19.49
8224,2013-11-04 08:36:20.000,8186,1,1,49.99,19.49
8225,2013-11-04 09:07:39.000,8187,2,1,59.99,22.49
8226,2013-11-04 09:46:40.000,8188,2,1,59.99,22.49
8227,2013-11-04 10:11:37.000,8189,1,1,49.99,19.49
8228,2013-11-04 11:43:40.000,8190,1,1,49.99,19.49
8229,2013-11-04 12:17:51.000,8191,1,1,49.99,19.49
8230,2013-11-04 13:03:43.000,8192,1,1,49.99,19.49
8231,2013-11-04 13:22:40.000,8193,1,1,49.99,19.49
8232,2013-11-04 13:35:43.000,8194,1,1,49.99,19.49
8233,2013-11-04 14:32:15.000,8195,1,1,49.99,19.49
8234,2013-11-04 16:10:17.000,8196,1,1,49.99,19.49
8235,2013-11-04 16:35:56.000,8197,2,1,59.99,22.49
8236,2013-11-04 17:56:55.000,8198,1,1,49.99,19.49
8237,2013-11-04 18:26:37.000,8199,2,1,59.99,22.49
8238,2013-11-04 18:47:21.000,8200,1,1,49.99,19.49
8239,2013-11-04 19:29:12.000,8201,1,1,49.99,19.49
8240,2013-11-04 19:49:09.000,8202,2,1,59.99,22.49
8241,2013-11-04 21:33:11.000,8203,1,1,49.99,19.49
8242,2013-11-05 01:21:11.000,8204,1,1,49.99,19.49
8243,2013-11-05 07:49:11.000,8205,1,1,49.99,19.49
8244,2013-11-05 10:14:46.000,8206,2,1,59.99,22.49
8245,2013-11-05 10:31:24.000,8207,1,1,49.99,19.49
8246,2013-11-05 11:03:23.000,8208,1,1,49.99,19.49
8247,2013-11-05 11:15:47.000,8209,1,1,49.99,19.49
8248,2013-11-05 13:11:34.000,8210,1,1,49.99,19.49
8249,2013-11-05 13:18:58.000,8211,2,1,59.99,22.49
8250,2013-11-05 14:30:04.000,8212,1,1,49.99,19.49
8251,2013-11-05 14:35:21.000,8213,1,1,49.99,19.49
8252,2013-11-05 15:26:32.000,8214,1,1,49.99,19.49
8253,2013-11-05 15:58:52.000,8215,1,1,49.99,19.49
8254,2013-11-05 16:36:45.000,8216,1,1,49.99,19.49
8255,2013-11-05 16:50:34.000,8217,2,1,59.99,22.49
8256,2013-11-05 17:32:24.000,8218,2,1,59.99,22.49
8257,2013-11-05 18:04:49.000,8219,1,1,49.99,19.49
8258,2013-11-05 19:59:38.000,8220,1,1,49.99,19.49
8259,2013-11-05 20:31:12.000,8221,1,1,49.99,19.49
8260,2013-11-05 20:42:18.000,8222,1,1,49.99,19.49
8261,2013-11-05 22:18:58.000,8223,2,1,59.99,22.49
8262,2013-11-06 03:33:18.000,8224,1,1,49.99,19.49
8263,2013-11-06 05:19:34.000,8225,1,1,49.99,19.49
8264,2013-11-06 07:52:55.000,8226,1,1,49.99,19.49
8265,2013-11-06 09:42:45.000,8227,1,1,49.99,19.49
8266,2013-11-06 10:32:51.000,8228,1,1,49.99,19.49
8267,2013-11-06 10:51:40.000,8229,1,1,49.99,19.49
8268,2013-11-06 11:08:34.000,8230,2,1,59.99,22.49
8269,2013-11-06 11:27:15.000,8231,1,1,49.99,19.49
8270,2013-11-06 11:31:23.000,8232,1,1,49.99,19.49
8271,2013-11-06 12:07:10.000,8233,1,1,49.99,19.49
8272,2013-11-06 12:14:15.000,8234,1,1,49.99,19.49
8273,2013-11-06 12:14:15.000,8234,2,0,59.99,22.49
8274,2013-11-06 12:31:47.000,8235,1,1,49.99,19.49
8275,2013-11-06 12:41:37.000,8236,2,1,59.99,22.49
8276,2013-11-06 12:57:34.000,8237,1,1,49.99,19.49
8277,2013-11-06 14:26:58.000,8238,2,1,59.99,22.49
8278,2013-11-06 15:09:54.000,8239,1,1,49.99,19.49
8279,2013-11-06 16:22:37.000,8240,1,1,49.99,19.49
8280,2013-11-06 18:43:20.000,8241,1,1,49.99,19.49
8281,2013-11-06 20:42:31.000,8242,1,1,49.99,19.49
8282,2013-11-06 22:57:39.000,8243,2,1,59.99,22.49
8283,2013-11-07 00:51:06.000,8244,1,1,49.99,19.49
8284,2013-11-07 01:05:18.000,8245,1,1,49.99,19.49
8285,2013-11-07 05:09:02.000,8246,1,1,49.99,19.49
8286,2013-11-07 07:28:36.000,8247,1,1,49.99,19.49
8287,2013-11-07 08:25:42.000,8248,1,1,49.99,19.49
8288,2013-11-07 09:02:48.000,8249,1,1,49.99,19.49
8289,2013-11-07 09:46:56.000,8250,1,1,49.99,19.49
8290,2013-11-07 09:46:56.000,8250,2,0,59.99,22.49
8291,2013-11-07 10:20:27.000,8251,1,1,49.99,19.49
8292,2013-11-07 10:59:52.000,8252,1,1,49.99,19.49
8293,2013-11-07 11:17:33.000,8253,2,1,59.99,22.49
8294,2013-11-07 12:24:30.000,8254,1,1,49.99,19.49
8295,2013-11-07 12:49:37.000,8255,1,1,49.99,19.49
8296,2013-11-07 13:18:48.000,8256,2,1,59.99,22.49
8297,2013-11-07 13:25:08.000,8257,2,1,59.99,22.49
8298,2013-11-07 14:01:18.000,8258,1,1,49.99,19.49
8299,2013-11-07 14:15:09.000,8259,1,1,49.99,19.49
8300,2013-11-07 14:21:10.000,8260,1,1,49.99,19.49
8301,2013-11-07 14:22:51.000,8261,1,1,49.99,19.49
8302,2013-11-07 14:51:48.000,8262,1,1,49.99,19.49
8303,2013-11-07 15:36:34.000,8263,1,1,49.99,19.49
8304,2013-11-07 16:09:39.000,8264,1,1,49.99,19.49
8305,2013-11-07 17:16:04.000,8265,1,1,49.99,19.49
8306,2013-11-07 17:25:07.000,8266,1,1,49.99,19.49
8307,2013-11-07 19:02:57.000,8267,1,1,49.99,19.49
8308,2013-11-07 20:05:02.000,8268,2,1,59.99,22.49
8309,2013-11-07 21:16:44.000,8269,1,1,49.99,19.49
8310,2013-11-07 21:48:20.000,8270,1,1,49.99,19.49
8311,2013-11-07 23:01:06.000,8271,1,1,49.99,19.49
8312,2013-11-07 23:03:02.000,8272,1,1,49.99,19.49
8313,2013-11-08 02:00:06.000,8273,2,1,59.99,22.49
8314,2013-11-08 05:47:09.000,8274,1,1,49.99,19.49
8315,2013-11-08 06:24:31.000,8275,1,1,49.99,19.49
8316,2013-11-08 06:31:28.000,8276,1,1,49.99,19.49
8317,2013-11-08 06:44:37.000,8277,1,1,49.99,19.49
8318,2013-11-08 09:05:31.000,8278,1,1,49.99,19.49
8319,2013-11-08 09:33:12.000,8279,1,1,49.99,19.49
8320,2013-11-08 10:44:35.000,8280,1,1,49.99,19.49
8321,2013-11-08 11:49:23.000,8281,1,1,49.99,19.49
8322,2013-11-08 12:00:49.000,8282,1,1,49.99,19.49
8323,2013-11-08 12:52:31.000,8283,1,1,49.99,19.49
8324,2013-11-08 13:20:27.000,8284,1,1,49.99,19.49
8325,2013-11-08 14:12:15.000,8285,1,1,49.99,19.49
8326,2013-11-08 14:49:43.000,8286,1,1,49.99,19.49
8327,2013-11-08 16:05:43.000,8287,1,1,49.99,19.49
8328,2013-11-08 17:28:09.000,8288,1,1,49.99,19.49
8329,2013-11-08 17:30:56.000,8289,2,1,59.99,22.49
8330,2013-11-08 17:48:33.000,8290,1,1,49.99,19.49
8331,2013-11-08 22:58:29.000,8291,1,1,49.99,19.49
8332,2013-11-09 02:32:36.000,8292,2,1,59.99,22.49
8333,2013-11-09 04:01:26.000,8293,1,1,49.99,19.49
8334,2013-11-09 09:26:15.000,8294,2,1,59.99,22.49
8335,2013-11-09 09:30:32.000,8295,1,1,49.99,19.49
8336,2013-11-09 12:33:05.000,8296,1,1,49.99,19.49
8337,2013-11-09 12:33:10.000,8297,1,1,49.99,19.49
8338,2013-11-09 12:56:41.000,8298,1,1,49.99,19.49
8339,2013-11-09 13:44:14.000,8299,1,1,49.99,19.49
8340,2013-11-09 16:20:51.000,8300,2,1,59.99,22.49
8341,2013-11-09 17:05:03.000,8301,1,1,49.99,19.49
8342,2013-11-09 19:14:51.000,8302,1,1,49.99,19.49
8343,2013-11-09 20:15:53.000,8303,1,1,49.99,19.49
8344,2013-11-09 21:58:08.000,8304,1,1,49.99,19.49
8345,2013-11-09 22:33:25.000,8305,1,1,49.99,19.49
8346,2013-11-09 23:41:01.000,8306,1,1,49.99,19.49
8347,2013-11-10 00:01:15.000,8307,1,1,49.99,19.49
8348,2013-11-10 00:28:22.000,8308,2,1,59.99,22.49
8349,2013-11-10 01:15:46.000,8309,1,1,49.99,19.49
8350,2013-11-10 02:11:25.000,8310,1,1,49.99,19.49
